subject_id,workflow_id,task,reducer,data.aggregation_version,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids
59688153,17771,T10,text_reducer,3.4.5,"[['2,', '2,', '', ''], ['3,', '3,', '', ''], ['10,', '10,', '2,3,10,11', '2,3,10,11'], ['11', '11', '', '']]",4.0,2.0,"2, 3, 10, 11","[False, False, False, False]","[2203867.0, 2051799.0, 2017299.0, 1325481.0]"
59688153,17771,T12,text_reducer,3.4.5,[['Borgeson']],1.0,1.0,Borgeson,[False],[2051799.0]
59688154,17771,T6,text_reducer,3.4.5,,,,,,
59688154,17771,T8,text_reducer,3.4.5,"[['16N', '16N', '16N', '16N']]",4.0,4.0,16N,"[False, False, False, False]","[1484814.0, 2323717.0, 2060660.0, 2325667.0]"
59688154,17771,T9,text_reducer,3.4.5,"[['13W', '13W', '13W', '13W']]",4.0,4.0,13W,"[False, False, False, False]","[1484814.0, 2323717.0, 2060660.0, 2325667.0]"
59688154,17771,T10,text_reducer,3.4.5,"[['17,', '17,', '17,', '17,'], ['20', '20', '20', '20']]",4.0,4.0,"17, 20","[False, False, False, False]","[1484814.0, 2323717.0, 2060660.0, 2325667.0]"
59688154,17771,T12,text_reducer,3.4.5,"[['USFS', 'Frontjes', 'USFS']]",3.0,2.0,USFS,"[False, False, False]","[1484814.0, 2060660.0, 2325667.0]"
59688155,17771,T6,text_reducer,3.4.5,,,,,,
59688155,17771,T8,text_reducer,3.4.5,"[['16N', '16N', '16N', '16N']]",4.0,4.0,16N,"[False, False, False, False]","[2002458.0, 2299592.0, 2303939.0, 2305978.0]"
59688155,17771,T9,text_reducer,3.4.5,"[['13W', '13W', '13W', '13W']]",4.0,4.0,13W,"[False, False, False, False]","[2002458.0, 2299592.0, 2303939.0, 2305978.0]"
59688155,17771,T10,text_reducer,3.4.5,"[['10', '10,', '10', ''], ['', 'many', '', '10,many']]",4.0,1.5,10 many,"[False, False, False, False]","[2002458.0, 2299592.0, 2303939.0, 2305978.0]"
59688155,17771,T12,text_reducer,3.4.5,"[['O`Neal,', ""O'Neal,"", ""O'Neal,"", ""O'Neal,""], ['Kort', 'Kort', 'Kort', 'Kort']]",4.0,3.5,"O'Neal, Kort","[False, False, False, False]","[2002458.0, 2299592.0, 2303939.0, 2305978.0]"
59688156,17771,T6,text_reducer,3.4.5,,,,,,
59688156,17771,T8,text_reducer,3.4.5,"[['15,', '15,16N', '15,', '15,'], ['16N', '', '16N', '16'], ['', '', '', 'N']]",4.0,2.0,"15, 16N N","[False, False, False, False]","[2023041.0, 2000991.0, 2196406.0, 2266660.0]"
59688156,17771,T9,text_reducer,3.4.5,"[['13W', '13W', '13W', '13W']]",4.0,4.0,13W,"[False, False, False, False]","[2023041.0, 2000991.0, 2196406.0, 2266660.0]"
59688156,17771,T10,text_reducer,3.4.5,"[['31,', '31,', '31,', '31,'], ['several', 'several', 'several', 'Several']]",4.0,3.5,"31, several","[False, False, False, False]","[2023041.0, 2000991.0, 2196406.0, 2266660.0]"
59688156,17771,T12,text_reducer,3.4.5,"[[""O'Neal,"", ""O'Neal,"", ""O'Neal,"", ""O'Neal,""], ['Walter', 'Walter', 'Walter', 'Walter']]",4.0,4.0,"O'Neal, Walter","[False, False, False, False]","[2023041.0, 2000991.0, 2196406.0, 2266660.0]"
59688157,17771,T6,text_reducer,3.4.5,,,,,,
59688157,17771,T8,text_reducer,3.4.5,"[['15N', '15N', '15N', '15N']]",4.0,4.0,15N,"[False, False, False, False]","[1325481.0, 2258567.0, 1484814.0, 2179991.0]"
59688157,17771,T9,text_reducer,3.4.5,"[['13W', '13W', '13W', '13W']]",4.0,4.0,13W,"[False, False, False, False]","[1325481.0, 2258567.0, 1484814.0, 2179991.0]"
59688157,17771,T10,text_reducer,3.4.5,"[['9', '9', '9', '9']]",4.0,4.0,9,"[False, False, False, False]","[1325481.0, 2258567.0, 1484814.0, 2179991.0]"
59688157,17771,T12,text_reducer,3.4.5,"[['Tom', 'Tom', 'Tom'], ['Wolter', 'Wolter', 'Wolter']]",3.0,3.0,Tom Wolter,"[False, False, False]","[1325481.0, 2258567.0, 1484814.0]"
59688158,17771,T6,text_reducer,3.4.5,,,,,,
59688158,17771,T8,text_reducer,3.4.5,"[['13N', '13N', '13N', '13N']]",4.0,4.0,13N,"[False, False, False, False]","[2209764.0, 2023041.0, 318891.0, 2271829.0]"
59688158,17771,T9,text_reducer,3.4.5,"[['13W', '13W', '13W', '13W']]",4.0,4.0,13W,"[False, False, False, False]","[2209764.0, 2023041.0, 318891.0, 2271829.0]"
59688158,17771,T10,text_reducer,3.4.5,"[['10', '10', '10', '10']]",4.0,4.0,10,"[False, False, False, False]","[2209764.0, 2023041.0, 318891.0, 2271829.0]"
59688158,17771,T12,text_reducer,3.4.5,"[['D-9', 'D-9', 'D-9'], ['Fish', 'Fish', 'Fish']]",3.0,3.0,D-9 Fish,"[False, False, False]","[2023041.0, 318891.0, 2271829.0]"
59688159,17771,T6,text_reducer,3.4.5,[['/81']],1.0,1.0,/81,[False],[2010165.0]
59688159,17771,T8,text_reducer,3.4.5,"[['13N', '13N', '13N', '13N']]",4.0,4.0,13N,"[False, False, False, False]","[1963431.0, 2010165.0, 2301059.0, 1484814.0]"
59688159,17771,T9,text_reducer,3.4.5,"[['14W', '14N', '14N', '14N']]",4.0,3.0,14N,"[False, False, False, False]","[1963431.0, 2010165.0, 2301059.0, 1484814.0]"
59688159,17771,T10,text_reducer,3.4.5,"[['25,26', '25,', '25,36', '25'], ['', '', '', '&'], ['', '36', '', '36']]",4.0,1.3333333333333333,"25,26 & 36","[False, False, False, False]","[1963431.0, 2010165.0, 2301059.0, 1484814.0]"
59688159,17771,T12,text_reducer,3.4.5,"[['District', 'District', 'District', 'District'], ['6', '6', '6', '6'], ['Crew', 'Crew', 'crew', 'Crew']]",4.0,3.6666666666666665,District 6 Crew,"[False, False, False, False]","[1963431.0, 2010165.0, 2301059.0, 1484814.0]"
59688160,17771,T6,text_reducer,3.4.5,,,,,,
59688160,17771,T8,text_reducer,3.4.5,"[['15N', '15N', '15N', '15N']]",4.0,4.0,15N,"[False, False, False, False]","[1484814.0, 2179991.0, 1969631.0, 2051799.0]"
59688160,17771,T9,text_reducer,3.4.5,"[['13W', '13w', '13W', '13W']]",4.0,3.0,13W,"[False, False, False, False]","[1484814.0, 2179991.0, 1969631.0, 2051799.0]"
59688160,17771,T10,text_reducer,3.4.5,"[['10', '10', '10', '10']]",4.0,4.0,10,"[False, False, False, False]","[1484814.0, 2179991.0, 1969631.0, 2051799.0]"
59688160,17771,T12,text_reducer,3.4.5,"[['Frontjes', 'Frontjes', 'Frontjes']]",3.0,3.0,Frontjes,"[False, False, False]","[2179991.0, 1969631.0, 2051799.0]"
59688161,17771,T6,text_reducer,3.4.5,,,,,,
59688161,17771,T8,text_reducer,3.4.5,,,,,,
59688161,17771,T9,text_reducer,3.4.5,,,,,,
59688161,17771,T10,text_reducer,3.4.5,,,,,,
59688161,17771,T12,text_reducer,3.4.5,"[['Tom', 'TOM', 'Tom', 'Tom'], ['Wolter', 'WOLTER', 'Wolter', 'Wolter']]",4.0,3.0,Tom Wolter,"[False, False, False, False]","[2271829.0, nan, 1484814.0, 2110448.0]"
59688162,17771,T6,text_reducer,3.4.5,,,,,,
59688162,17771,T8,text_reducer,3.4.5,,,,,,
59688162,17771,T9,text_reducer,3.4.5,,,,,,
59688162,17771,T10,text_reducer,3.4.5,,,,,,
59688162,17771,T12,text_reducer,3.4.5,"[['H.', 'District', 'District', 'DISTRICT'], ['Fritch', '14', '14', '14']]",4.0,2.5,District 14,"[False, False, False, False]","[2203867.0, 2017299.0, 1484814.0, 2271829.0]"
59688163,17771,T6,text_reducer,3.4.5,"[['', 'T:'], ['', '6/06/89'], ['E:', 'E:'], ['6/05/89', '6/05/89'], ['T:', ''], ['6/06/89', '']]",2.0,1.3333333333333333,T: 6/06/89 E: 6/05/89 T: 6/06/89,"[False, False]","[318891.0, 1484814.0]"
59688163,17771,T8,text_reducer,3.4.5,"[['4N', '4', '4N', '4N'], ['', 'N', '', '']]",4.0,2.0,4N N,"[False, False, False, False]","[318891.0, 2044507.0, 1484814.0, 2301059.0]"
59688163,17771,T9,text_reducer,3.4.5,"[['8E', '8', '8E', '8E'], ['', 'E', '', '']]",4.0,2.0,8E E,"[False, False, False, False]","[318891.0, 2044507.0, 1484814.0, 2301059.0]"
59688163,17771,T10,text_reducer,3.4.5,"[['28,', '28,', '28,', '28,29'], ['29', '29', '29', '']]",4.0,3.0,"28, 29","[False, False, False, False]","[318891.0, 2044507.0, 1484814.0, 2301059.0]"
59688163,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', ''], ['Hay', 'Hay', 'Hay', 'L.Hay']]",4.0,3.0,L. Hay,"[False, False, False, False]","[318891.0, 2044507.0, 1484814.0, 2301059.0]"
59688164,17771,T6,text_reducer,3.4.5,,,,,,
59688164,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[2271829.0, 1484814.0, 2060660.0, 2001001.0]"
59688164,17771,T9,text_reducer,3.4.5,"[['8E', '8E', '8E', '8E']]",4.0,4.0,8E,"[False, False, False, False]","[2271829.0, 1484814.0, 2060660.0, 2001001.0]"
59688164,17771,T10,text_reducer,3.4.5,"[['28,', '28,', '28,', '28,29'], ['29', '29', '29', '']]",4.0,3.0,"28, 29","[False, False, False, False]","[2271829.0, 1484814.0, 2060660.0, 2001001.0]"
59688164,17771,T12,text_reducer,3.4.5,"[['D14', 'D14', 'R.', 'R'], ['', '', 'Lockwood,', 'Lockwood'], ['', '', 'T.', ''], ['', '', 'Zorn,', 'and'], ['', '', 'J.', 'J'], ['', '', 'Schneider', 'Schneider']]",4.0,1.3333333333333333,"D14 Lockwood, T. Zorn, J. Schneider","[False, False, False, False]","[2271829.0, 1484814.0, 2060660.0, 2001001.0]"
59688165,17771,T6,text_reducer,3.4.5,"[['April'], ['1,'], ['1996']]",1.0,1.0,"April 1, 1996",[False],[2131407.0]
59688165,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[1484814.0, 2325667.0, 2131407.0, 2060660.0]"
59688165,17771,T9,text_reducer,3.4.5,"[['8E', '8E', '8E', '8E']]",4.0,4.0,8E,"[False, False, False, False]","[1484814.0, 2325667.0, 2131407.0, 2060660.0]"
59688165,17771,T10,text_reducer,3.4.5,"[['28,', '28,', '28,29', '28,'], ['29', '29', '', '29']]",4.0,3.0,"28, 29","[False, False, False, False]","[1484814.0, 2325667.0, 2131407.0, 2060660.0]"
59688165,17771,T12,text_reducer,3.4.5,"[['', 'T.', 'T.'], ['', 'Zorn,', 'Zorn,'], ['R.', 'R.', 'R.'], ['Lockwood', 'Lockwood', 'Lockwood,'], ['and', 'and', ''], ['J.', 'J.', 'J.'], ['Schneider', 'Schneider', 'Schneider']]",3.0,2.4285714285714284,"T. Zorn, R. Lockwood and J. Schneider","[False, False, False]","[2325667.0, 2131407.0, 2060660.0]"
59688166,17771,T6,text_reducer,3.4.5,"[['Date'], ['Prepared:'], ['April'], ['1,'], ['1996']]",1.0,1.0,"Date Prepared: April 1, 1996",[False],[2323717.0]
59688166,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[1484814.0, 2110448.0, 2323717.0, 1325481.0]"
59688166,17771,T9,text_reducer,3.4.5,"[['8E', '8E', '8E', '8E']]",4.0,4.0,8E,"[False, False, False, False]","[1484814.0, 2110448.0, 2323717.0, 1325481.0]"
59688166,17771,T10,text_reducer,3.4.5,"[['28,', '28,', '28,', '28,29'], ['29', '29', '29', '']]",4.0,3.0,"28, 29","[False, False, False, False]","[1484814.0, 2110448.0, 2323717.0, 1325481.0]"
59688166,17771,T12,text_reducer,3.4.5,"[['T.', 'R.', 'R.', 'R.'], ['Zorn', 'Lockwood,', 'Lockwood,', 'Lockwood,'], ['', 'J.', 'J.', 'J.'], ['(aged)', 'Schneider', 'Schneider', 'Schneider']]",4.0,3.0,"R. Lockwood, J. Schneider","[False, False, False, False]","[1484814.0, 2110448.0, 2323717.0, 1325481.0]"
59688167,17771,T6,text_reducer,3.4.5,,,,,,
59688167,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[2000991.0, 2271829.0, 318891.0, 2017299.0]"
59688167,17771,T9,text_reducer,3.4.5,"[['8E', '8E', '8E', '8E']]",4.0,4.0,8E,"[False, False, False, False]","[2000991.0, 2271829.0, 318891.0, 2017299.0]"
59688167,17771,T10,text_reducer,3.4.5,"[['28,', '28.29', '28,', '28,29'], ['29', '', '29', '']]",4.0,2.0,"28, 29","[False, False, False, False]","[2000991.0, 2271829.0, 318891.0, 2017299.0]"
59688167,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'L.'], ['Hay', 'Hay', 'Hay', 'Hay']]",4.0,4.0,L. Hay,"[False, False, False, False]","[2000991.0, 2271829.0, 318891.0, 2017299.0]"
59688168,17771,T6,text_reducer,3.4.5,,,,,,
59688168,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[2301059.0, 2257240.0, 1484814.0, 2060660.0]"
59688168,17771,T9,text_reducer,3.4.5,"[['8E', '8E', '8E', '8E']]",4.0,4.0,8E,"[False, False, False, False]","[2301059.0, 2257240.0, 1484814.0, 2060660.0]"
59688168,17771,T10,text_reducer,3.4.5,"[['28,29', '28,', '28,', '28,'], ['', '29', '29', '29']]",4.0,3.0,"28, 29","[False, False, False, False]","[2301059.0, 2257240.0, 1484814.0, 2060660.0]"
59688168,17771,T12,text_reducer,3.4.5,"[['', 'L.', 'L.', 'L.'], ['L.Hay', 'HAY', 'Hay', 'Hay,'], ['', '', '', 'T.'], ['', '', '', 'Zorn']]",4.0,1.5,L. L.Hay T. Zorn,"[False, False, False, False]","[2301059.0, 2257240.0, 1484814.0, 2060660.0]"
59688169,17771,T6,text_reducer,3.4.5,,,,,,
59688169,17771,T8,text_reducer,3.4.5,"[['05N', '05N', '05N', '05N']]",4.0,4.0,05N,"[False, False, False, False]","[2023041.0, 2263135.0, 1484814.0, 2271829.0]"
59688169,17771,T9,text_reducer,3.4.5,"[['07E', '07E', '07E', '07E']]",4.0,4.0,07E,"[False, False, False, False]","[2023041.0, 2263135.0, 1484814.0, 2271829.0]"
59688169,17771,T10,text_reducer,3.4.5,"[['27,', '27,', '27,', '27,'], ['34', '34', '34', '34']]",4.0,4.0,"27, 34","[False, False, False, False]","[2023041.0, 2263135.0, 1484814.0, 2271829.0]"
59688169,17771,T12,text_reducer,3.4.5,"[['Hering,', 'Hering,', 'Hering,', 'Hering,'], ['Powell', 'Powell', 'Powell', 'Powell']]",4.0,4.0,"Hering, Powell","[False, False, False, False]","[2023041.0, 2263135.0, 1484814.0, 2271829.0]"
59688170,17771,T6,text_reducer,3.4.5,"[['Date:'], ['April'], ['1,'], ['1996']]",1.0,1.0,"Date: April 1, 1996",[False],[nan]
59688170,17771,T8,text_reducer,3.4.5,"[['3N', '3N', '3', '3N'], ['', '', 'N', '']]",4.0,2.0,3N N,"[False, False, False, False]","[2017299.0, nan, 1806106.0, 2124655.0]"
59688170,17771,T9,text_reducer,3.4.5,"[['9E', '9E', '9e', '9E']]",4.0,3.0,9E,"[False, False, False, False]","[2017299.0, nan, 1806106.0, 2124655.0]"
59688170,17771,T10,text_reducer,3.4.5,"[['21,27,28', '21,', '21,', '21,'], ['', '27,', '27,', '27,'], ['', '28', '28', '28']]",4.0,3.0,"21, 27, 28","[False, False, False, False]","[2017299.0, nan, 1806106.0, 2124655.0]"
59688170,17771,T12,text_reducer,3.4.5,"[['R.', 'R.', 'R.'], ['Lockwood', 'Lockwood', 'Lockwood,'], ['and', 'and', ''], ['J.', 'J.', 'J'], ['Schneider', 'Schneider', 'Schnieder']]",3.0,2.2,R. Lockwood and J. Schneider,"[False, False, False]","[2017299.0, nan, 1806106.0]"
59688171,17771,T6,text_reducer,3.4.5,,,,,,
59688171,17771,T8,text_reducer,3.4.5,"[['3N', '3N', '3N', '3N']]",4.0,4.0,3N,"[False, False, False, False]","[2300690.0, 2301059.0, 2277793.0, 1484814.0]"
59688171,17771,T9,text_reducer,3.4.5,"[['9E', '9E', '9E', '9E']]",4.0,4.0,9E,"[False, False, False, False]","[2300690.0, 2301059.0, 2277793.0, 1484814.0]"
59688171,17771,T10,text_reducer,3.4.5,"[['21,27,28', '21,27,28', '21,', '21,'], ['', '', '27,', '27,'], ['', '', '28', '28']]",4.0,2.0,"21,27,28 27, 28","[False, False, False, False]","[2300690.0, 2301059.0, 2277793.0, 1484814.0]"
59688171,17771,T12,text_reducer,3.4.5,"[['Thomas', 'Thomas', 'Thomas,', ''], ['', '', 'T.', ''], ['', '', 'Zorn,', ''], ['', '', 'R.', 'R.'], ['', '', 'Lockwood,', 'Lockwood'], ['', '', '', 'and'], ['', '', 'J.', 'J.'], ['', '', 'Schneider', 'Schneider']]",4.0,1.5,"Thomas T. Zorn, R. Lockwood, and J. Schneider","[False, False, False, False]","[2300690.0, 2301059.0, 2277793.0, 1484814.0]"
59688172,17771,T6,text_reducer,3.4.5,,,,,,
59688172,17771,T8,text_reducer,3.4.5,"[['3N', '3N', '3N', '3N']]",4.0,4.0,3N,"[False, False, False, False]","[2023041.0, 2301059.0, 2017299.0, 1484814.0]"
59688172,17771,T9,text_reducer,3.4.5,"[['9E', '9E', '9E', '9E']]",4.0,4.0,9E,"[False, False, False, False]","[2023041.0, 2301059.0, 2017299.0, 1484814.0]"
59688172,17771,T10,text_reducer,3.4.5,"[['21,', '21,27,28', '21,27,28', '21,'], ['27,', '', '', '27,'], ['28', '', '', '28']]",4.0,2.0,"21, 27, 28","[False, False, False, False]","[2023041.0, 2301059.0, 2017299.0, 1484814.0]"
59688172,17771,T12,text_reducer,3.4.5,"[['D14', 'R.Lockwood,', 'D14', 'D14'], ['', 'J.Schneider', '', '']]",4.0,2.0,D14 J.Schneider,"[False, False, False, False]","[2023041.0, 2301059.0, 2017299.0, 1484814.0]"
59688173,17771,T6,text_reducer,3.4.5,,,,,,
59688173,17771,T8,text_reducer,3.4.5,"[['04N', '04N', '04N', '04N']]",4.0,4.0,04N,"[False, False, False, False]","[1484814.0, nan, 2131407.0, nan]"
59688173,17771,T9,text_reducer,3.4.5,"[['09E', '09E', '09E', '09E']]",4.0,4.0,09E,"[False, False, False, False]","[1484814.0, nan, 2131407.0, nan]"
59688173,17771,T10,text_reducer,3.4.5,"[['19,', '19,20,29,30', '19,20,29,30', '19,20,29,30'], ['20,', '', '', ''], ['29,', '', '', ''], ['30', '', '', '']]",4.0,1.5,"19,20,29,30 20, 29, 30","[False, False, False, False]","[1484814.0, nan, 2131407.0, nan]"
59688173,17771,T12,text_reducer,3.4.5,"[['Thomas,', 'Thomas', 'Thomas,', 'Thomas,'], ['Ostezweski,', 'Ostezewski-Adams', 'Ostezewski,Adams,', 'Ostezewski,'], ['Adams', '', 'Leonardi', 'Adams']]",4.0,2.0,"Thomas, Ostezweski, Adams","[False, False, False, False]","[1484814.0, nan, 2131407.0, nan]"
59688174,17771,T6,text_reducer,3.4.5,[['6-21-83']],1.0,1.0,6-21-83,[False],[2225608.0]
59688174,17771,T8,text_reducer,3.4.5,"[['05N', '05N', '05N', '05N']]",4.0,4.0,05N,"[False, False, False, False]","[1484814.0, 2017299.0, nan, 2225608.0]"
59688174,17771,T9,text_reducer,3.4.5,"[['07E', '07E', '07E', '07E']]",4.0,4.0,07E,"[False, False, False, False]","[1484814.0, 2017299.0, nan, 2225608.0]"
59688174,17771,T10,text_reducer,3.4.5,"[['23', '23', '23', '23']]",4.0,4.0,23,"[False, False, False, False]","[1484814.0, 2017299.0, nan, 2225608.0]"
59688174,17771,T12,text_reducer,3.4.5,"[['Waybrant,', 'Waybrant,', '', ''], ['Downing,', 'Downing,', '', ''], ['McGlew,', 'McGlew,', 'McGlew,', 'McGlew,'], ['Adams', 'Adams', 'Adams', 'Adams']]",4.0,3.0,"Waybrant, Downing, McGlew, Adams","[False, False, False, False]","[1484814.0, 2017299.0, nan, 2225608.0]"
59688175,17771,T6,text_reducer,3.4.5,[['9-23-91']],1.0,1.0,9-23-91,[False],[2325690.0]
59688175,17771,T8,text_reducer,3.4.5,"[['5N', '05N', '05N', '05N']]",4.0,3.0,05N,"[False, False, False, False]","[2278307.0, 1484814.0, 2325690.0, 2327298.0]"
59688175,17771,T9,text_reducer,3.4.5,"[['8E', '08E', '08E', '08E']]",4.0,3.0,08E,"[False, False, False, False]","[2278307.0, 1484814.0, 2325690.0, 2327298.0]"
59688175,17771,T10,text_reducer,3.4.5,"[['28,29', '28,', '28,29', '28,29'], ['', '29', '', '']]",4.0,2.0,"28,29 29","[False, False, False, False]","[2278307.0, 1484814.0, 2325690.0, 2327298.0]"
59688175,17771,T12,text_reducer,3.4.5,"[['Leonardi', 'Leonardi,', 'Leonardi,', 'Leonardi'], ['', 'Adams,', 'Adam,', ''], ['', 'Spitler', 'Splitter', '']]",4.0,1.3333333333333333,"Leonardi Adams, Spitler","[False, False, False, False]","[2278307.0, 1484814.0, 2325690.0, 2327298.0]"
59688176,17771,T6,text_reducer,3.4.5,,,,,,
59688176,17771,T8,text_reducer,3.4.5,"[['03,', '03,04N', '03,04N', '03,04N'], ['04N', '', '', '']]",4.0,2.0,"03,04N 04N","[False, False, False, False]","[2302146.0, 2301059.0, 2305978.0, 2017299.0]"
59688176,17771,T9,text_reducer,3.4.5,"[['09E', '09E', '09E', '09E']]",4.0,4.0,09E,"[False, False, False, False]","[2302146.0, 2301059.0, 2305978.0, 2017299.0]"
59688176,17771,T10,text_reducer,3.4.5,"[['5,', '5,6,7,8,31', '5,6,7,8,31', '5,6,7,8,31'], ['6,', '', '', ''], ['7,', '', '', ''], ['8,', '', '', ''], ['31', '', '', '']]",4.0,1.4,"5,6,7,8,31 6, 7, 8, 31","[False, False, False, False]","[2302146.0, 2301059.0, 2305978.0, 2017299.0]"
59688176,17771,T12,text_reducer,3.4.5,"[['Thomas,', 'Thomas', 'Thomas,', 'Thomas,'], ['Ostaszewski', 'Ostaszewski', 'Ostaszewski', 'Ostaszewski']]",4.0,3.5,"Thomas, Ostaszewski","[False, False, False, False]","[2302146.0, 2301059.0, 2305978.0, 2017299.0]"
59688177,17771,T6,text_reducer,3.4.5,,,,,,
59688177,17771,T8,text_reducer,3.4.5,"[['3N', '03N', '03N', '03N']]",4.0,3.0,03N,"[False, False, False, False]","[nan, 2017299.0, 1484814.0, 2131407.0]"
59688177,17771,T9,text_reducer,3.4.5,"[['8,9E', '08,09E', '08,', '08,09E'], ['', '', '09E', '']]",4.0,1.5,"08,09E 09E","[False, False, False, False]","[nan, 2017299.0, 1484814.0, 2131407.0]"
59688177,17771,T10,text_reducer,3.4.5,"[['Many', 'Many']]",2.0,2.0,Many,"[False, False]","[1484814.0, 2131407.0]"
59688177,17771,T12,text_reducer,3.4.5,"[['Thomas,', 'Thomas,', 'Thomas,', 'Thomas,'], ['Spitler', 'Spitler', 'Spitler', 'Spitler,Leonardi']]",4.0,3.5,"Thomas, Spitler","[False, False, False, False]","[nan, 2017299.0, 1484814.0, 2131407.0]"
59688178,17771,T6,text_reducer,3.4.5,,,,,,
59688178,17771,T8,text_reducer,3.4.5,"[['4N', '4N', '4N', '4N']]",4.0,4.0,4N,"[False, False, False, False]","[2023041.0, 2301059.0, 2215833.0, 2305978.0]"
59688178,17771,T9,text_reducer,3.4.5,"[['11E', '11E', '11E', '11E']]",4.0,4.0,11E,"[False, False, False, False]","[2023041.0, 2301059.0, 2215833.0, 2305978.0]"
59688178,17771,T10,text_reducer,3.4.5,"[['5', '5', '5', '5']]",4.0,4.0,5,"[False, False, False, False]","[2023041.0, 2301059.0, 2215833.0, 2305978.0]"
59688178,17771,T12,text_reducer,3.4.5,"[['Waybrant,', 'Waybrant,', 'Waybrant,', 'Waybrant,'], ['Manz,', 'Manz,', 'Manz,', 'Manz,'], ['Powell', 'Powell', 'Powell', 'Powell']]",4.0,4.0,"Waybrant, Manz, Powell","[False, False, False, False]","[2023041.0, 2301059.0, 2215833.0, 2305978.0]"
59688180,17771,T6,text_reducer,3.4.5,"[['April'], ['1,'], ['1996']]",1.0,1.0,"April 1, 1996",[False],[1440915.0]
59688180,17771,T8,text_reducer,3.4.5,"[['5N', '5N', '5N', '5N']]",4.0,4.0,5N,"[False, False, False, False]","[1440915.0, 2301059.0, 2257240.0, 318891.0]"
59688180,17771,T9,text_reducer,3.4.5,"[['7E', '7E', '7E', '7E']]",4.0,4.0,7E,"[False, False, False, False]","[1440915.0, 2301059.0, 2257240.0, 318891.0]"
59688180,17771,T10,text_reducer,3.4.5,"[['19', '19', '19', '19']]",4.0,4.0,19,"[False, False, False, False]","[1440915.0, 2301059.0, 2257240.0, 318891.0]"
59688180,17771,T12,text_reducer,3.4.5,"[['Hay,', '', '', ''], ['R.', '', 'R.', 'R.'], ['Lockwood,', 'R.Lockwood,', 'Lockwood', 'Lockwood'], ['', '', 'and', 'anad'], ['J.', '', 'J.', 'J.'], ['Schneider', 'J.Schneider', 'Schneider', 'Schneider']]",4.0,2.1666666666666665,"Hay, R. Lockwood and J. Schneider","[False, False, False, False]","[1440915.0, 2301059.0, 2257240.0, 318891.0]"
59688181,17771,T6,text_reducer,3.4.5,"[['May'], ['30,'], ['June'], ['3-4,'], ['1991']]",1.0,1.0,"May 30, June 3-4, 1991",[False],[nan]
59688181,17771,T8,text_reducer,3.4.5,"[['5N', '5N', '5N', '5N']]",4.0,4.0,5N,"[False, False, False, False]","[1504938.0, 2300690.0, 1741294.0, nan]"
59688181,17771,T9,text_reducer,3.4.5,"[['7E', '7E', '7E', '7E']]",4.0,4.0,7E,"[False, False, False, False]","[1504938.0, 2300690.0, 1741294.0, nan]"
59688181,17771,T10,text_reducer,3.4.5,"[['19', '19', '19', '19']]",4.0,4.0,19,"[False, False, False, False]","[1504938.0, 2300690.0, 1741294.0, nan]"
59688181,17771,T12,text_reducer,3.4.5,"[['Hay,', '', 'Hay,', ''], ['Somers', '', 'Somers,', ''], ['', '', 'R.', 'R.'], ['', 'Lockwood,', 'Lockwood,', 'Lockwood'], ['', '', '', 'and'], ['', '', 'J.', 'J.'], ['', 'Schneider', 'Schneider,', 'Schneider'], ['', '', 'T.', ''], ['', '', 'Zorn', '']]",4.0,1.5555555555555556,"Hay, Somers R. Lockwood, and J. Schneider T. Zorn","[False, False, False, False]","[1504938.0, 2300690.0, 1741294.0, nan]"
