subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,location_min,location_max,units,thermo_temp_top,thermo_temp_bottom,units,comments,URL_front,URL_back,column_name
63265809,T17,"[[""12'"", ""12'-22'"", ""12-22'"", '12'], ['', '', '', 'feet'], ['-', '', '', '-'], [""22'"", '', '', '22'], ['', '', '', 'feet']]",4,1.2,12' feet - 22' feet,12,22,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_2.jpeg,Thermocline_location
63265813,T17,"[['10-16', '10-16', '10', '10-16'], ['', '', '-', ''], ['', '', '16', '']]",4,1.666666667,10/16/16,10,16,feet,70,60,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_2.jpeg,Thermocline_location
63265815,T17,"[[""26'-35'"", ""26'"", ""26-35'"", ""26'-35'""], ['', '-', '', ''], ['', ""35'"", '', '']]",4,1.333333333,26'-35' - 35',26,35,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STONEYCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_STONEYCREEK_SUMM_0001_2.jpeg,Thermocline_location
63265818,T17,"[[""14'"", '14', ""14-26'"", ""14'""], ['', 'feet', '', ''], ['-', '-', '', '-'], [""26'"", '26', '', ""26'""], ['', 'feet', '', '']]",4,1.8,14' feet - 26' feet,14,26,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SQUAW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SQUAW__SUMM_0001_2.jpeg,Thermocline_location
63265822,T17,"[['20-35', '20-35', '20', ""20-35'""], ['', '', '-', ''], ['', '', '35', ''], ['feet', 'feet', 'feet', '']]",4,1.75,20-35 - 35 feet,20,35,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WALNUT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_WALNUT_SUMM_0001_2.jpeg,Thermocline_location
63265835,T17,"[[""20-30'"", '20', '20-30', '20-30'], ['', '-', '', ''], ['', '30', '', '']]",4,1.333333333,20-30 - 30,20,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_031.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Shafer_SUMM_030.jpeg,Thermocline_location
63265837,T17,"[['', '20', '20', ''], ['', '-', '-', ''], [""20-30'"", '30', ""30'"", ""20-30'""], ['', 'feet', '', '']]",4,1.75,20 - 20-30' feet,20,30,feet,69.5,48.5,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_002.jpeg,Thermocline_location
63265838,T17,"[['15-', ""15-27.5'"", '15', '15-27.5'], ['', '', '-', ''], ['27.5', '', '27.5', ''], ['ft.', '', 'ft.', 'ft.']]",4,1.75,15- - 27.5 ft.,15,27.5,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_005.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_004.jpeg,Thermocline_location
63265842,T17,"[['10', ""10'"", '10-16', ""10-16'""], ['feet', '', '', ''], ['-', '-', '', ''], ['16', ""16'"", '', ''], ['feet', '', 'feet', '']]",4,1.4,10 feet - 16 feet,10,16,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_017.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_016.jpeg,Thermocline_location
63265845,T17,"[['10-30', '10-30', '10', ""10-30'""], ['', '', '-', ''], ['', '', '30', ''], ['ft.', 'ft', 'ft.', '']]",4,1.5,10-30 - 30 ft.,10,30,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_021.jpeg,Thermocline_location
63265851,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_005.jpeg,Thermocline_Present
63265856,T16,[['yes']],1,1,yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_027.jpeg,Thermocline_Present
63265859,T16,[['(yes)']],1,1,(yes),yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_027.jpeg,Thermocline_Present
63265861,T16,[['-']],1,1,-,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_001.jpeg,Thermocline_Present
63265861,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_001.jpeg,Thermocline_location
63265879,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_001.jpeg,Thermocline_Present
63265880,T17,"[['12-26', '12-26', '12-26', '12'], ['', '', '', '-'], ['', '', '', '26'], ['ft.', 'ft.', 'ft', 'ft']]",4,1.75,12-26 - 26 ft.,12,26,feet,70,43,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_007.jpeg,Thermocline_location
63265887,T17,"[['20-25’', ""20-25'"", '20-25', ""20-25'""], ['', '', 'feet', '']]",4,1.5,20-25' feet,20,25,feet,17.4,13.9,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_001.jpeg,Thermocline_location
63265888,T17,"[['7', '', '', ''], ['-', '', '', ''], [""19'"", ""7-19'"", ""7-19'"", ""7-19'""]]",4,1.666666667,7 - 7-19',7,19,feet,68.5,52.8,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_011.jpeg,Thermocline_location
63265891,T17,"[['9', ""9-15'"", '9-15', ""9-15'""], ['-', '', 'feet', ''], [""15'"", '', '', '']]",4,1.333333333,9-15' - 15',9,15,feet,59,48,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_003.jpeg,Thermocline_location
63265895,T17,"[['17', '', '', ''], ['-', '', '', ''], [""24'"", ""17-24'"", ""17-24'"", ""17-24'""]]",4,1.666666667,17 - 17-24',17,24,feet,70,62.5,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_001.jpeg,Thermocline_location
63265903,T17,"[['20', ""20-27'"", '20-27', '20-27'], ['-', '', '', ''], ['27', '', '', ''], ['feet', '', 'feet', 'feet']]",4,1.75,20-27 - 27 feet,20,27,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_001.jpeg,Thermocline_location
63265906,T17,"[['15', '15', '15-20', ""15-20'""], ['-', '-', 'feet', ''], [""20'"", '20’', '', '']]",4,1.666666667,15 - 20',15,20,feet,72,64,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_043.jpeg,Thermocline_location
63265912,T17,"[['None', 'none']]",2,1,None,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_013.jpeg,Thermocline_location
63265915,T17,"[['15-18', ""15-18'"", '15', '15-18'], ['', '', '-', ''], ['', '', '18', ''], ['ft.', '', 'ft.', 'ft.']]",4,1.75,15-18 - 18 ft.,15,18,feet,17.1,14.5,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_005.jpeg,Thermocline_location
63265917,T17,"[['', '10', '', ''], ['', '-', '', ''], [""10-25'"", ""25'"", ""10-25'"", ""10-25'""]]",4,1.666666667,10 - 10-25',10,25,feet,70,43.2,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_001.jpeg,Thermocline_location
63265919,T17,"[[""[25-35']"", ""25-35'"", '25', '25-35'], ['', '', '-', 'feet'], ['', '', ""35'"", '']]",4,1,[25-35'] - 35',25,35,feet,69,54,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_001.jpeg,Thermocline_location
63265922,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_007.jpeg,Thermocline_Present
63265925,T17,"[['25-30', '25', ""25-30'"", ""20-30'""], ['feet', '-', '', ''], ['', ""30'"", '', '']]",4,1,25-30 feet 30',25,30,feet,65,54,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_019.jpeg,Thermocline_location
63265929,T17,"[['13-25', '13-25', ""13-25'"", '13'], ['feet', '', '', '-'], ['', ""'"", '', ""25'""]]",4,1.333333333,13-25 feet ',13,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_011.jpeg,Thermocline_location
63265933,T17,"[[""10'"", ""10-14'"", ""10'-14'"", ""10'""], ['-', '', '', ''], [""14'"", '', '', ""-14'""]]",4,1.333333333,10' - 14',10,14,feet,59,50,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Tomahawk_SUMM_007.jpeg,Thermocline_location
63265938,T17,"[[""28-35'""]]",1,1,28-35',28,35,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Rainbow_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Rainbow_SUMM_003.jpeg,Thermocline_location
63265939,T17,"[['none', '-']]",2,1,none,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Grand_SUMM_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Grand_SUMM_005.jpeg,Thermocline_location
63265941,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Emma_SUMM_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Emma_SUMM_007.jpeg,Thermocline_Present
63265945,T17,"[[""15-24'"", '15-24', '15', ""15-24'""], ['', 'feet', '-', ''], ['', '', ""24'"", '']]",4,1.333333333,15-24' feet 24',15,24,feet,70.5,55,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Stearn's_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Stearn's_SUMM_003.jpeg,Thermocline_location
63265947,T17,"[['', '27', '', ''], ['', '-', '', ''], [""27-36'"", ""36'"", ""27-36'"", ""27-36'""]]",4,1.666666667,27 - 27-36',27,36,feet,72,62,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Spring_SUMM_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Ottawa_Spring_SUMM_019.jpeg,Thermocline_location
63265951,T17,"[['16-25', '16-25feet', '16-25'], ['feet', '', 'ft']]",3,1.5,16-25 feet,16,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_010.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Viking_SUMM_009.jpeg,Thermocline_location
63265963,T17,"[['12-33’', ""12-33'"", ""12-33'"", '12-33'], ['', '', '', 'feet']]",4,1.5,12-33' feet,12,33,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_017.jpeg,Thermocline_location
63265976,T17,"[['', '', 'Non', 'Non'], ['', '', '', '-'], ['Non-existent', 'Non-existent', 'existent', 'existent']]",4,1.666666667,Non - Non-existent,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crooked_SUMM_Doc0410.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crooked_SUMM_Doc0409.jpg,Thermocline_location
63265980,T17,"[[""20-30'"", ""20-30'"", '20', '20-30’'], ['', '', '-', ''], ['', '', ""30'"", '']]",4,1.333333333,20-30' - 30',20,30,feet,71.9,56.9,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_BEADLE_SUMM_0001_2.jpeg,Thermocline_location
63265983,T17,"[[""12.5-27.5'"", '12.5', '12.5-27.5', '12.5-27.5'], ['', '-', '', ''], ['', '27.5', '', ''], ['', 'ft.', 'ft.', 'feet']]",4,1.5,12.5-27.5 - 27.5 ft.,12.5,27.5,feet,69,44,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_2.jpeg,Thermocline_location
63265985,T17,"[['-', '---']]",2,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_LAWRENCE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_LAWRENCE_SUMM_0001_2.jpeg,Thermocline_location
63265986,T17,"[['12-25', '12', '12-25', '12-25'], ['', '-', '', ''], ['', '25', '', '']]",4,1.666666667,12/25/25,12,25,feet,73,48,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0002_2.jpeg,Thermocline_location
63265987,T17,"[['12', '12-25', '12-25', '12-25'], ['-', '', '', ''], ['25', '', '', '']]",4,1.666666667,12/25/25,12,25,feet,73,48,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_WARNER_SUMM_0001_2.jpeg,Thermocline_location
63265990,T16,[['Yes']],1,1,Yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BUNKER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BUNKER_SUMM_0001_2.jpeg,Thermocline_Present
63265990,T17,"[['17.5-30', '17.5', '17.5', ""17.5-30'""], ['', '-', '-', ''], ['', ""30'"", '30', ''], ['ft', '', 'feet', '']]",4,1.5,17.5 - 30' ft,17.5,30,feet,69.1,47.8,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BUNKER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BUNKER_SUMM_0001_2.jpeg,Thermocline_location
63265996,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_COPLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_COPLEY_SUMM_0001_2.jpeg,Thermocline_location
63266005,T17,"[[""15'"", ""15'-25'"", '15’', ""15-25'""], ['-', '', '-', ''], [""25'"", '', '25’', '']]",4,1.333333333,15' - 25',15,25,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0002_2.jpeg,Thermocline_location
63266006,T16,[['yes']],1,1,yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LONG8S13WSECSMANY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LONG8S13WSECSMANY_SUMM_0001_2.jpeg,Thermocline_Present
63266015,T17,"[['15', '15-33', '15-33', ""15-33'""], ['-', '', '', ''], ['33', '', '', ''], ['ft.', 'ft.', 'ft.', '']]",4,1.75,15-33 - 33 ft.,15,33,feet,25.5,13.4,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_COWDEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_COWDEN_SUMM_0001_2.jpeg,Thermocline_location
63266017,T16,[['None']],1,1,None,no,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONROE_OTTAWA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONROE_OTTAWA_SUMM_0001_2.jpeg,Thermocline_Present
63266022,T17,"[['10-26', '10', '10-26', ""10-26'""], ['', '-', '', ''], ['', '26', '', ''], ['feet', 'feet', 'feet', '']]",4,1.75,10-26 - 26 feet,10,26,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_HORSESHOET12NR7WSEC19202930_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_HORSESHOET12NR7WSEC19202930_SUMM_0002_2.jpeg,Thermocline_location
63266027,T17,"[['10-35', '10', '10-35'], ['', '-', ''], ['', '35', ''], ['ft.', 'ft.', 'ft.']]",3,1.75,10-35 - 35 ft.,10,35,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_LOON_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_LOON_SUMM_0002_2.jpeg,Thermocline_location
63266028,T16,[['Yes']],1,1,Yes,yes,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_NEVINS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_NEVINS_SUMM_0001_2.jpeg,Thermocline_Present
63266035,T17,"[[""10-20'"", '10', ""10-20'"", '10-20'], ['', '-', '', 'feet'], ['', ""20'"", '', '']]",4,1.333333333,10-20' - 20',10,20,feet,64,48,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_TWIN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_TWIN_SUMM_0001_2.jpeg,Thermocline_location
63266037,T17,"[['15', ""15-35'"", '15-35', '15-35'], ['-', '', '', ''], ['35', '', '', ''], ['feet', '', 'feet.', 'feet']]",4,1.5,15-35 - 35 feet,15,35,feet,71,53,F,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_WHITEFISHBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_WHITEFISHBIG_SUMM_0001_2.jpeg,Thermocline_location
63266039,T17,"[['13', ""13-25'"", '13-25', '13'], ['-', '', '', '-'], ['25', '', '', '25'], ['Ft.', '', 'feet', 'ft.']]",4,1.75,13 - 25 Ft.,13,25,feet,21.3,11.8,C,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_WINFIELD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_WINFIELD_SUMM_0001_2.jpeg,Thermocline_location
63266045,T17,"[[""15'"", ""15-18'"", '15', ""15'""], ['', '', 'feet', ''], ['to', '', 'to', 'to'], [""18'"", '', '18', ""18'""], ['', '', 'feet', '']]",4,1.8,15' feet to 18' feet,15,18,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_CROOKEDT2SR3ES5678_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_CROOKEDT2SR3ES5678_SUMM_0001_2.jpeg,Thermocline_location
63266048,T17,"[[""12'-20'"", ""12'-20'"", ""12'"", ""12-20'""], ['', '', '-', ''], ['', '', ""20'"", '']]",4,1.333333333,12'-20' - 20',12,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FRAINS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FRAINS_SUMM_0001_2.jpeg,Thermocline_location
63266054,T17,"[['', '8', ""8'"", ""8'""], ['', 'feet', '', ''], ['', '-', '-', '-'], [""8-22'"", '22', ""22'"", ""22'""], ['', 'feet', '', '']]",4,1.8,8' feet - 22' feet,8,22,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_LONG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_LONG_SUMM_0001_2.jpeg,Thermocline_location
63266056,T17,[['-']],1,1,-,,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_HANKARD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_HANKARD_SUMM_0001_2.jpeg,Thermocline_location
63266057,T17,"[['8-20', '8-20', ""8-20'"", ""8-20'""], ['feet', 'ft.', '', '']]",4,1.5,8-20 feet,8,20,feet,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_MURRAY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_MURRAY_SUMM_0001_2.jpeg,Thermocline_location
63266070,T16,[['yes']],1,1,yes,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_SUTTONS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_SUTTONS_SUMM_0001_2.jpeg,Thermocline_Present
