subject_id,data.aligned_text,data.consensus_text,column_name,data,units,URL_front,URL_back
58755275,"[['3', '6.4-6.9', '3']]",3,Fourth row Number of Fish ,3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0028.jpg
58755275,"[['6.4-6.9', '6.4-6.9', '6.5-6.9']]",6.4-6.9,Fourth row Length Range ,6.4-6.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0028.jpg
58755276,"[['4.7', '.', '4.7'], ['', '.', ''], ['', '.', '']]",4.7 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0036.jpeg
58755276,"[['6.0.7.0', '6.0-7.0', '6.9-7.0']]",6.0.7.0,Third row Length Range ,6.0-7.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0035.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Cassidy_GROW_20200218112930810_0036.jpeg
58755281,"[['.', '3.6'], ['.', ''], ['.', '']]",. . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Deaad2_GROW_20200218133112870_0029.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Deaad2_GROW_20200218133112870_0030.jpeg
58755281,"[['.', '8.5'], ['.', ''], ['.', '']]",. . .,8th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Deaad2_GROW_20200218133112870_0029.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Deaad2_GROW_20200218133112870_0030.jpeg
58755282,"[['.', '.', '8.2'], ['.', '.', ''], ['.', '.', '']]",. . .,5th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0071.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0072.jpeg
58755285,"[['17', '9', '5', '9']]",9,Third row Number of Fish ,9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0023.jpg
58755285,"[['7.3-9.3', '7.1-8.6', '9.5-13.1', '7.1-8.6']]",7.1-8.6,Third row Length Range ,7.1-8.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0023.jpg
58755285,"[['8.5', '8.0', '11.7', '8.0']]",8,Third row Mean Length ,8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Ford_GROW_20200218142243109_0023.jpg
58755288,"[['22', '2', '22']]",22,First row Number of Fish ,22,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0013.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0014.jpeg
58755288,"[['7', '7.0', '7.0']]",7,Fourth row Mean Length ,NA,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0013.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0014.jpeg
58755291,"[['4.5.0', '4.3-5.0', '4.3-5.0']]",4.3-5.0,First row Length Range ,4.3-5.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0025.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Geddes_GROW_20200224114400057_0026.jpeg
58755313,"[['5.4-7.0', '5.4-7.0', '5.4-7']]",5.4-7.0,6th row Length Range ,5.4-7.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0033.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0034.jpeg
58755313,"[['6.0-7.4', '6.0-7.4', '6-7.4']]",6.0-7.4,8th row Length Range ,6.0-7.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0033.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0034.jpeg
58755313,"[['7.0-7.6', '7.0-7.6', '7-7.6']]",7.0-7.6,9th row Length Range ,7.0-7.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0033.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0034.jpeg
58755315,"[['.', '.', '0', '6.8'], ['.', '.', '', ''], ['.', '.', '', '']]",. . .,7th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0048.jpg
58755315,"[['.', '.', '0', '6.8'], ['.', '.', '', ''], ['.', '.', '', '']]",. . .,8th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Mill_GROW_20200225140104865_0048.jpg
59073215,"[['8.4', '.', '—', '8.4'], ['', '.', '', ''], ['', '.', '', '']]",8.4 . .,First row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg
59073215,"[['8.8', '.', '—', '8.8'], ['', '.', '', ''], ['', '.', '', '']]",8.8 . .,Second row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg
59073215,"[['12.0', '.', '—', '9.1'], ['', '.', '', ''], ['', '.', '', '']]",12.0 . .,Third row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg
59152209,"[['11.4-13', '11.4-13', '11.4-13.0cm', '11.4-13.0'], ['', 'cm', '', '']]",11.4-13 cm,First row Length Range ,11.4-13.0,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['12.4', '12.4', '12.4cm', '12.4'], ['', 'cm', '', '']]",12.4 cm,First row Mean Length ,12.4,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['12.6-14.4', '12.-14.4', '12.6-14.4cm', '12.6-14.4'], ['', 'cm', '', '']]",12.6-14.4 cm,Second row Length Range ,12.6-14.4,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['13.5', '13.5', '13.5cm', '13.5'], ['', 'cm', '', '']]",13.5 cm,Second row Mean Length ,13.5,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['14.5-17.5', '14.5-17.5', '14.5-17.5cm', '14.5-17.5'], ['', 'cm', '', '']]",14.5-17.5 cm,Third row Length Range ,14.5-17.5,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['15.9', '15.9', '15.9cm', '15.9'], ['', 'cm', '', '']]",15.9 cm,Third row Mean Length ,15.9,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['17.6-19.5', '17.6-19.5', '17.6-19.5cm', '17.6-19.5'], ['', 'cm', '', '']]",17.6-19.5 cm,Fourth row Length Range ,17.6-19.5,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152209,"[['18.6', '18.6', '18.6cm', '18.6'], ['', 'cm', '', '']]",18.6 cm,Fourth row Mean Length ,18.6,cm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_020.jpg
59152213,"[['.', '5.8'], ['.', ''], ['.', '']]",. . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_054.jpg
59152213,"[['.', '7.8'], ['.', ''], ['.', '']]",. . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_054.jpg
59152213,"[['.', '8.8'], ['.', ''], ['.', '']]",. . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_054.jpg
59152232,"[['.', '9.9', '9.9', '.'], ['.', '', '', '.'], ['.', '', '', '.']]",. . .,6th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg
59687815,"[['8.3-9.9', '7.8-8.7', '7.8-8.7']]",7.8-8.7,5th row Length Range ,7.8-8.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['8.9', '8.1', '8.1']]",8.1,5th row Mean Length ,8.1,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['10', '7', '7']]",7,6th row Number of Fish ,7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['9.2-10.3', '8.3-9.9', '8.3-9.9']]",8.3-9.9,6th row Length Range ,8.3-9.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['9.8', '8.9', '8.9']]",8.9,6th row Mean Length ,8.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['18', '10', '10']]",10,7th row Number of Fish ,10,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['9.6-10.6', '9.2-10.3', '9.2-10.3']]",9.2-10.3,7th row Length Range ,9.2-10.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687815,"[['10.2', '9.8', '9.8']]",9.8,7th row Mean Length ,9.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg
59687852,"[['7.3', '.'], ['', '.'], ['', '.']]",7.3 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg
59687869,"[['4.5', '.'], ['', '.'], ['', '.']]",4.5 . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_060.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_059.jpeg
59687888,"[['7.2', '8.2', '8.2']]",8.2,Fourth row Mean Length ,8.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg
59687896,"[['4.4', '.'], ['', '.'], ['', '.']]",4.4 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Dixon_GROW_070.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Dixon_GROW_069.jpeg
59687927,"[['3', '8', '9', '3']]",3,Fourth row Number of Fish ,3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Big_GROW_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Big_GROW_021.jpeg
59687976,"[['7.2', '7.8', '7.2']]",7.2,Second row Mean Length ,7.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALCONA_SOUTHHOIST_GROW_0005.jpeg,
59688028,"[['0', '9', '0']]",0,Second row Number of Fish ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['9', '21', '9']]",9,Third row Number of Fish ,9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['4.1-5.1', '4.1-5.7', '4.1-5.1']]",4.1-5.1,Third row Length Range ,4.1-5.1,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['4.7', '4.9', '4.7']]",4.7,Third row Mean Length ,4.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['21', '18', '21']]",21,Fourth row Number of Fish ,21,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['4.1-5.7', '4.9-6.3', '4.1-5.7']]",4.1-5.7,Fourth row Length Range ,4.1-5.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['4.9', '5.8', '4.9']]",4.9,Fourth row Mean Length ,4.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['18', '28', '18']]",18,5th row Number of Fish ,18,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['4.9-6.3', '5.4-6.4', '4.9-6.3']]",4.9-6.3,5th row Length Range ,4.9-6.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['5.8', '6.0', '5.8']]",5.8,5th row Mean Length ,5.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['28', '7', '28']]",28,6th row Number of Fish ,28,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688028,"[['5.4-6.4', '5.6-6.4', '5.4-6.4']]",5.4-6.4,6th row Length Range ,5.4-6.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Myers_GROW_003.jpg,
59688029,"[['8.50', '8.5', '8.5', '8.50']]",8.5,9th row Mean Length ,8.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Long_GROW_014.jpg,
59688031,"[['0', '1', '0', '1']]",0,8th row Number of Fish ,0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Long_GROW_013.jpg,
59688037,"[['112-173mm', '112-173', '112-173']]",112-173,First row Length Range ,112-173,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_PineIslandBig_GROW_003.jpg,
59688037,"[['136mm', '136', '136']]",136,First row Mean Length ,136,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_PineIslandBig_GROW_003.jpg,
59688037,"[['143-165mm', '143-165', '143-165']]",143-165,Second row Length Range ,143-165,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_PineIslandBig_GROW_003.jpg,
59688037,"[['155mm', '155', '155']]",155,Second row Mean Length ,155,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_PineIslandBig_GROW_003.jpg,
59688048,"[['0', '3', '3', '0']]",0,5th row Number of Fish ,0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Lenawee_Devils_GROW_194.jpg,
59688048,"[['8.2-8.5', '8.2-8.5', '.'], ['', '', '.'], ['', '', '.']]",8.2-8.5 . .,5th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Lenawee_Devils_GROW_194.jpg,
59688048,"[['8.3', '8.3', '.'], ['', '', '.'], ['', '', '.']]",8.3 . .,5th row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Lenawee_Devils_GROW_194.jpg,
59688048,"[['8.2-8.2', '8.2-8.5']]",8.2-8.2,6th row Length Range ,8.2-8.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Lenawee_Devils_GROW_194.jpg,
59688051,"[['17.1-8.3', '7.1-8.3', '17.1-8.3', '7.1-8.3']]",17.1-8.3,5th row Length Range ,7.1-8.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Livingston_Indian_GROW_024.jpg,
59688070,"[['20-5.', '20mm-50mm', '20-50', '20-50']]",20-50,First row Length Range ,20-50,mm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Pratt_FISHs_004.jpg,
59688164,"[['42', '42', '0', '0']]",42,First row Number of Fish ,0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['2.0-3.2', '2-3.2']]",2.0-3.2,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['10', '10', '42', '42']]",10,Second row Number of Fish ,42,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['3.4-3.8', '3.4-3.8', '2.0-3.2', '2.0-3.2']]",3.4-3.8,Second row Length Range ,2.0-3.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['3.52', '3.52', '2.72', '2.72']]",3.52,Second row Mean Length ,2.72,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['19', '19', '10', '10']]",19,Third row Number of Fish ,10,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['3.3-4.5', '3.3-4.5', '3.4-3.8', '3.4-3.8']]",3.3-4.5,Third row Length Range ,3.4-3.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['4.01', '4.01', '3.52', '3.52']]",4.01,Third row Mean Length ,3.52,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['22', '22', '19', '19']]",22,Fourth row Number of Fish ,19,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['3.8-5.3', '3.8-5.3', '3.3-4.5', '3.3-4.5']]",3.8-5.3,Fourth row Length Range ,3.3-4.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['4.68', '4.68', '4.01', '4.01']]",4.68,Fourth row Mean Length ,4.01,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['34', '34', '22', '22']]",34,5th row Number of Fish ,22,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['4.5-6.2', '4.5-6.2', '3.8-5.3', '3.8-5.3']]",4.5-6.2,5th row Length Range ,3.8-5.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['5.30', '5.3', '4.68', '4.68']]",4.68,5th row Mean Length ,4.68,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
59688164,"[['1', '1', '34', '34']]",1,6th row Number of Fish ,34,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/OAKLAND_BIGT4NR8ES2829_GROW_0008.jpeg,
