"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment"
59963994,"24","June","1985","28","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0002_2.jpeg",NA
59963995,"15","July","1992",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0005_2.jpeg",NA
59963996,"24","June","1985","28","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0003_2.jpeg",NA
59963997,"22","May","1991","22","May","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0001_2.jpeg",NA
59963999,"24","June","1985","28","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0004_2.jpeg",NA
59964004,"25","September","1957","25","September","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0002_2.jpeg",NA
59964005,"9","June","1960","9","June","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0003_2.jpeg",NA
59964010,"20","June","1983",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0005_2.jpeg",NA
59964011,"12","June","1984","12","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0006_2.jpeg",NA
59964012,"22","May","1986",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0007_2.jpeg",NA
59964015,"27","May","1987","27","May","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0008_2.jpeg",NA
59964023,NA,"June","1993",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg",NA
59964024,"11","June","1984","14","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAWKAW_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAWKAW_GROW_0001_2.jpeg",NA
59964025,"22","May","1986",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0009_2.jpeg",NA
59964026,"12","May","1981","14","May","1981","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SECOND_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SECOND_GROW_0001_2.jpeg",NA
59964027,"29","May","1984","30","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAWKAW_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAWKAW_GROW_0002_2.jpeg",NA
59964028,"20","July","1961","21","July","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_2.jpeg",NA
59964030,NA,"June","1993",NA,"June","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0004_2.jpeg",NA
59964031,"30","July","1990","3","August","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0001_2.jpeg",NA
59964033,"27","September","1955",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0003_2.jpeg",NA
59964035,"27","September","1955",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALDERMAN_GROW_0002_2.jpeg",NA
59964039,"10","July","1963","10","July","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALGOE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ALGOE_GROW_0001_2.jpeg",NA
59964040,"9","May","1962","9","May","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_2.jpeg",NA
59964041,"5","June","1963","5","June","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ANGELA_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ANGELA_GROW_0001_2.jpeg",NA
59964044,"1","May","1990",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0001_2.jpeg",NA
59964049,"5","June","1989","6","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0003_2.jpeg",NA
59964050,"1","May","1990","9","May","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0002_2.jpeg",NA
59964057,"19","October","1960","20","October","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0006_2.jpeg",NA
59964059,"28","June","1988","29","June","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0004_2.jpeg",NA
59964060,"12","July","1982","12","July","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUCKHORNT4NR10ESEC11_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUCKHORNT4NR10ESEC11_GROW_0001_2.jpeg",NA
59964061,"25","May","1985","29","May","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BIGT4NR8ES2829_GROW_0005_2.jpeg",NA
59964063,"6","July","1987","9","July","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_2.jpeg",NA
59964067,"5","October","1988",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg",NA
59964068,"19","September","1991","20","September","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0001_2.jpeg",NA
59964070,"18","October","1960","19","October","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUSH05N07E2728_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUSH05N07E2728_GROW_0001_2.jpeg",NA
59964071,"5","August","1982",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CAMPDEARBORN4_GROW_0002_2.jpeg",NA
59964078,"27","April","1992","30","April","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0003_2.jpeg",NA
59964079,"1","November","1985",NA,"November",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0005_2.jpeg",NA
59964080,"27","April","1992","30","April","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg",NA
59964082,"18","April","1994","21","April","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CEDARISLAND_GROW_0001_2.jpeg",NA
59964083,"13","July","1982","13","July","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHALMERS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHALMERS_GROW_0001_2.jpeg",NA
59964089,"22","July","1988","23","July","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0001_2.jpeg",NA
59964091,"2","October","1963",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0002_2.jpeg",NA
59964092,"19","July","1984","19","July","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0004_2.jpeg",NA
59964093,"9","June","1982","9","June","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRANBERRYT4NR9ES17_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRANBERRYT4NR9ES17_GROW_0001_2.jpeg",NA
59964094,"10","May","1962","11","May","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_COOLEY_GROW_0001_2.jpeg",NA
59964095,"20","July","1961","21","July","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHAMBERLAIN_GROW_0002_2.jpeg",NA
59964096,"17","May","1988","17","May","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0005_2.jpeg",NA
59964098,"31","May","1989","31","May","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0006_2.jpeg",NA
59964101,"9","May","1990",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0008_2.jpeg",NA
59964103,"3","May","1990","3","May","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_2.jpeg",NA
59964105,"2","June","1987","6","June","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROOKED_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROOKED_GROW_0001_2.jpeg",NA
59964108,"1","June","1993","4","June","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0002_2.jpeg",NA
59964110,"7","September","1961",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0003_2.jpeg",NA
59964112,"3","December","1993",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CROTCHE_GROW_0004_2.jpeg",NA
59964114,"21","May","1987",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0001_2.jpeg",NA
59964117,"17","June","1987","21","August","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0002_2.jpeg",NA
59964120,"10","July","1962","11","July","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRYSTAL_GROW_0003_2.jpeg",NA
59964125,"21","September","1992","24","September","1992","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0002_2.jpeg",NA
59964126,"10","July","1963","10","July","1963","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DAVISBURG_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DAVISBURG_GROW_0001_2.jpeg",NA
59964127,"20","September","1983","21","September","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DICKINSON_GROW_0001_2.jpeg",NA
59964128,"17","May","1962","17","May","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0001_2.jpeg",NA
59964129,"16","May","1962",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0002_2.jpeg",NA
59964130,"9","June","1982","9","June","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_FISH4NR7ES32_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_FISH4NR7ES32_GROW_0001_2.jpeg",NA
59964131,"6","August","1990","10","August","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMEAST_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMEAST_GROW_0001_2.jpeg",NA
59964132,"25","April","1961","5","September","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMWEST_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMWEST_GROW_0001_2.jpeg",NA
59964133,"24",NA,"1962","24",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0001_2.jpeg",NA
59964134,"6","August","1990","10","August","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMWEST_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRAHAMWEST_GROW_0002_2.jpeg",NA
59964135,"8","September","1961","11","September","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_GRASST3NR8ES781718_GROW_0002_2.jpeg",NA
59964136,"14","July","1961",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0001_2.jpeg",NA
59964137,"19","October","1990",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HEART_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HEART_GROW_0001_2.jpeg",NA
59964138,"14","September","1960",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0002_2.jpeg",NA
59964145,"26","June","1984","29","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0002_2.jpeg",NA
59964146,"12","August","1988",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0001_2.jpeg",NA
59964159,"10","July","1962","11","July","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HOLDRIDGE_GROW_0001_2.jpeg",NA
59964160,"6","April","1994","22","September","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0003_2.jpeg",NA
59964161,"29","June","1988","30","June","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HORSESHOE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HORSESHOE_GROW_0001_2.jpeg",NA
59964162,"7","January","1987","18","January","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0002_2.jpeg",NA
59964163,"6","May","1980","16","May","1980","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0001_2.jpeg",NA
59964164,"17","July","1990","27","September","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0004_2.jpeg",NA
59964165,"17","July","1990","19","July","1990","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0007_2.jpeg",NA
59964166,"3","October","1988","3","October","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0005_2.jpeg",NA
59964167,"3","October","1988",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_KENT_GROW_0006_2.jpeg",NA
59964168,"6","September","1962",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0001_2.jpeg",NA
59964169,"22","September","1983",NA,"December","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0003_2.jpeg",NA
59964170,"21","September","1982",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0004_2.jpeg",NA
59964171,"5","June","1956",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0005_2.jpeg",NA
59964172,"17","April","1984","18","April","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LAKEVILLE_GROW_0002_2.jpeg",NA
