subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments,
59967121,"[['7:15pm', '7:15', '7:15', '7:15'], ['', 'p.m.', 'PM-10:00', 'pm'], ['', '-', 'AM', '-'], ['-10:00am', '10:00', '', '10:00'], ['', 'a.m.', '', 'am']]",1.8,7:15 p.m. - 10:00 a.m.,7:15 p.m. - 10:00 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_027.jpg,
59967132,"[['7', '7', ''], ['PM', 'pm', '7PM'], ['to', 'to', 'to'], ['10', '10', '10AM'], ['AM', 'am', '']]",1.8,7 PM to 10 AM,7 PM - 10 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bass_FISHc_100.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bass_FISHc_100.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bass_FISHc_101.jpg,
59967176,"[['12:20', '12:20', '12:20'], ['p.m.', 'PM-11:05', 'PM-11:05'], ['-', 'AM', 'AM'], ['11:05', '', ''], ['a.m.', '', '']]",1.8,12:20 PM-11:05 AM 11:05 a.m.,12:20 PM-11:05 AM ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_106.jpg,
59967192,"[['11:35', '11:35', '11:35'], ['a.m.', 'am', 'AM-12:15'], ['-', '-', 'PM'], ['12:15', '12:15', ''], ['p.m.', 'pm', '']]",1.8,11:35 a.m. - 12:15 p.m.,11:35 a.m. - 12:15 p.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_139.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_139.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_140.jpg,
59967193,"[['11:55', '11:55', '11:55'], ['a.m.', 'am', 'AM-12:35'], ['-', '-', 'PM'], ['12:35', '12:35', ''], ['p.m.', 'pm', '']]",1.8,11:55 a.m. - 12:35 p.m.,11:55 a.m. - 12:35 p.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_133.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_133.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_134.jpg,
59967226,"[['9:20', '9:20', ''], ['AM', 'PM', ''], ['-', '-', ''], ['10:35', '10:35', '9:20AM-10:35AM'], ['AM', 'AM', '']]",1.8,9:20 AM - 10:35 AM,9:20 AM - 10:35 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_061.jpg,
59967232,"[['3:10', '3:10', '3:10PM'], ['pm', 'PM', ''], ['-', '-', '-'], ['10:00', '10:00', '10:00AM'], ['am', 'AM', '']]",1.8,3:10 pm - 10:00 am,3:10 pm - 10:00 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_071.jpg,
59967249,"[['3:15', '3:15', '3:15'], ['p', 'p', 'PM-9:15'], ['-', '', 'PM'], ['9:15', '-9:15', ''], ['p', 'p', '']]",1.8,3:15 p - 9:15 p,3:15 pm - 9:15 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_040.jpg,
59967257,"[['', '4:30', '4:30'], ['', 'p', 'p'], ['', '-', '-'], ['4:30PM-10:30AM', '10:30', '10:10'], ['', 'a', 'a']]",1.8,4:30 p - 4:30PM-10:30AM a,4:30PM-10:30AM ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Deadmans_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Deadmans_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Deadmans_FISHc_028.jpg,
59967265,"[['10:30', '10:30A', '10:30'], ['am', '', 'A'], ['-', '-', '-'], ['11:00', '11:00P', '11:00'], ['pm', '', 'P']]",1.8,10:30 am - 11:00 pm,10:30 am - 11:00 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_055.jpg,
59967267,"[['2', '2:00', '2'], ['p.m-2.pm', 'pm', 'pm'], ['', '-', '-'], ['', '2:00', '2'], ['', 'pm', 'pm']]",1.8,2 pm - 2:00 pm,2 pm - 2:00 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Homestead_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Homestead_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Homestead_FISHc_023.jpg,
59967287,"[['12', '12:00', '12'], ['noon', 'pm', 'Noon'], ['to', '-', 'to'], ['9:30', '9:30', '9:30'], ['a.m.', 'am', 'A.M.']]",1.8,12 noon to 9:30 a.m.,12 pm - 9:30 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Lost_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Lost_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Lost_FISHc_027.jpg,
59967328,"[['5:30', '5.30pm', '5:30'], ['P.M.', '', 'pm'], ['-', '-', '-'], ['8:30', '8.30am', '8:30'], ['A.M.', '', 'am']]",1.8,5:30 P.M. - 8:30 A.M.,5:30 P.M. - 8:30 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_329.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_329.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_330.jpg,
59967403,"[['9:05', '9:05', '9:05AM'], ['AM', 'AM-', ''], ['-', '', '-'], ['11:40', '11:40', '11:40AM'], ['AM', 'AM', '']]",1.8,9:05 AM - 11:40 AM,9:05 AM - 11:40 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_NoNames_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_NoNames_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_NoNames_FISHc_021.jpg,
59967555,"[['7:45', '7:45', '7:45'], ['P.M.', '', ''], ['-', '', ''], ['8:00', 'PM-8:00', 'PM-8:00'], ['A.M.', 'AM', 'AM']]",1.8,7:45 P.M. - PM-8:00 AM,7:45 P.M. -8:00 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_182.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_182.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_183.jpg,
59967556,"[['9:15', '9.15am', '9:15'], ['AM', '', 'A.M.'], ['-', '-', '-'], ['9:30', '9.30am', '9:30'], ['AM', '', 'A.M.']]",1.8,9:15 AM - 9:30 AM,9:15 AM - 9:30 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_184.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_184.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_185.jpg,
59967558,"[['9:00', '9', '9'], ['am', 'AM', 'A.M.'], ['-', '-', '-'], ['9:00', '9', '9'], ['am', 'AM', 'A.M.']]",1.8,9 am - 9 am,9 am - 9 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_188.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_188.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_189.jpg,
59967559,"[['5', '5', '5'], ['P.M.', 'PM-6PM', 'PM'], ['-', '', '-'], ['6', '', '6'], ['P.M.', '', 'PM']]",1.8,5 P.M. - 6 P.M.,5 P.M. - 6 P.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_190.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_190.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_191.jpg,
59967663,"[['7:55', '7:55', '7:55PM'], ['PM', 'p.m.', ''], ['-', '-', '-'], ['12:25', '12:25', '12:25PM'], ['PM', 'p.m.', '']]",1.8,7:55 PM - 12:25 PM,7:55 PM - 12:25 PM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_086.jpg,
59967665,"[['4:30', '4:10'], ['PM', 'PM'], ['-', '-'], ['11:30', '11:30'], ['AM', 'AM']]",1.8,4:30 PM - 11:30 AM,4:30 PM - 11:30 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_092.jpg,
59967672,"[['6:05', '6:05', '6:05'], ['PM', 'PM-', ''], ['-', '', ''], ['11:50', '11:50', 'PM-11:50'], ['AM', 'AM', 'Am']]",1.8,6:05 PM - 11:50 AM,6:05 PM - 11:50 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_102.jpg,
59967724,"[['12:10', '12:10', '12:10'], ['p.m.', 'PM-8:50', 'PM-8:50'], ['-', 'AM', 'AM'], ['8:50', '', ''], ['a.m.', '', '']]",1.8,12:10 PM-8:50 AM 8:50 a.m.,12:10 PM-8:50 AM ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_046.jpg,
59967741,"[['3:05', '3:05', '3:05'], ['p.m.', 'PM-12:00', 'PM-12:00'], ['-', 'PM', 'PM'], ['12:00', '', ''], ['p.m.', '', '']]",1.8,3:05 PM-12:00 PM 12:00 p.m.,3:05 PM-12:00 PM ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_078.jpg,
59967829,"[['11:35', '11:35AM-12:10', '11:35'], ['a.m.', '', 'AM'], ['-', '', '-'], ['12:10', '', '12:10'], ['p.m.', 'PM.', 'PM.']]",1.8,11:35 a.m. - 12:10 PM.,11:35 a.m. - 12:10 PM.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Crooked_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Crooked_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Crooked_FISHc_015.jpg,
59967863,"[['8:30', '8:30pm-12noon', '8:30'], ['PM', '', 'PM'], ['to', '', 'to'], ['12', '', '12'], ['noon', '', 'Noon']]",1.8,8:30 PM to 12 noon,8:30 PM - 12 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Erickson_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Erickson_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Erickson_FISHc_008.jpg,
59967980,"[['8:00', '8', '8'], ['am', 'A.M.', 'AM'], ['-', '-', '-'], ['8:00', '8', '8'], ['am', 'A.M.', 'AM']]",1.8,8 am - 8 am,8 am - 8 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Indian_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Indian_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Indian_FISHc_024.jpg,
59968016,"[['3', 'PM-', '3:00', '3PM-10AM'], ['pm', '', 'pm', ''], ['-', '', '-', ''], ['10', '10', '10:00', ''], ['am', 'AM', 'am', '']]",1.8,3 pm - 10 am,3 pm - 10 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_020.jpg,
59968103,"[['12:55', '12:55P', '12:55'], ['pm', '', 'P'], ['-', '-', '-'], ['11:00', '11:00A', '11:00'], ['am', '', 'A']]",1.8,12:55 pm - 11:00 am,12:55 pm - 11:00 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_018.jpg,
59968107,"[['10:25A-1:15P', '10:25', '10:25'], ['', 'A', 'A'], ['', '-', '-'], ['', '1-15', '1:15'], ['', 'P', 'P']]",1.8,10:25 A - 1-15 P,10:25 AM - 1:15 PM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_022.jpg,
59968115,"[['2:50', '2:50', '2:50'], ['p', 'P', ''], ['-', '-', ''], ['12:25', '12:25', 'PM-12:25'], ['p', 'P', 'PM']]",1.8,2:50 p - 12:25 p,2:50 pm - 12:25 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_036.jpg,
59968152,"[['6', '6', ''], ['P.M.', 'PM', '6PM'], ['to', 'to', 'to'], ['9', '9', ''], ['A.M.', 'AM', '9AM']]",1.8,6 P.M. to 9 A.M.,6 P.M. -9 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Perch45N_FISHc_25W_S34_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Perch45N_FISHc_25W_S34_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Perch45N_FISHc_25W_S34_008.jpg,
59968165,"[['4:05PM-8:40AM', '4:05', '4:05PM', '4:05PM'], ['', 'PM', '', ''], ['', '-', '-', '-'], ['', '8:40', '8:40AM', '8:40AM'], ['', 'AM', '', '']]",1.8,4:05PM PM - 8:40AM AM,4:05PM  - 8:40AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_033.jpg,
59968240,"[['11am', '11', '11'], ['', 'a.m.', 'a.m.'], ['-', '-', '-9'], ['', '9', ''], ['9am', 'a.m.', 'a.m.']]",1.8,11 a.m. - 9 a.m.,11 a.m. - 9 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_091.jpg,
59968242,"[['11', '11', '11'], ['AM-9', 'a.m.', 'am'], ['AM', '-', '-'], ['', '9', '9'], ['', 'a.m.', 'am']]",1.8,11 AM-9 - 9 a.m.,11 AM- 9 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_093.jpg,
59968254,"[['6:00', '6:00', '6:00'], ['P.M.', 'P.M.to', ''], ['to', '', ''], ['7:00', '7:00', 'PM-7:00'], ['A.M.', 'A.M.', 'AM']]",1.8,6:00 P.M. to 7:00 A.M.,6:00 P.M. - 7:00 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_118.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_118.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_119.jpg,
59968267,"[['3:05PM', '3:05', '3:05'], ['', 'pm', 'PM'], ['-', '-', '-'], ['9:55AM', '9:55', '9:55'], ['', 'am', 'AM']]",1.8,3:05 pm - 9:55 am,3:05 pm - 9:55 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_008.jpg,
59968271,"[['10:35', '10:35AM', '10:35'], ['am', '', 'AM'], ['-', '-', '-'], ['6:40', '6:40AM', '6:40'], ['am', '', 'AM']]",1.8,10:35 am - 6:40 am,10:35 am - 6:40 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_014.jpg,
59968273,"[['4:15', '4:15', '4:15'], ['p.m.', 'pm', 'PM-11:15'], ['-', '-', 'AM'], ['11:15', '11:15', ''], ['a.m.', 'am', '']]",1.8,4:15 p.m. - 11:15 a.m.,4:15 p.m. - 11:15 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_020.jpg,
59968274,"[['11:20', '11:20', '11:20'], ['p.m.', 'pm', 'PM-6:00'], ['-', '-', 'AM'], ['6:00', '6:00', ''], ['a.m.', 'am', '']]",1.8,11:20 p.m. - 6:00 a.m.,11:20 p.m. - 6:00 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_022.jpg,
59968337,"[['4.45pm', '4:45', '4:45'], ['', 'p.m.', 'pm'], ['-', '-', '-'], ['11.30am', '11:30', '11:30'], ['', 'a.m.', 'am']]",1.8,4:45 p.m. - 11:30 a.m.,4:45 p.m. - 11:30 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_055.jpg,
59968363,"[['12:00', '12:00AM', '12:00'], ['A.M.', '', 'am'], ['-', '-', '-'], ['3:00', '3:00PM', '3:00'], ['P.M.', '', 'pm']]",1.8,12:00 A.M. - 3:00 P.M.,12:00 A.M. - 3:00 P.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_065.jpg,
59968416,"[['8', '8', ''], ['PM', 'P.M.', '8PM'], ['-', '-', '-'], ['8', '8', ''], ['AM', 'A.M.', '8AM']]",1.8,8 PM - 8 AM,8 PM - 8 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_086.jpg,
59968533,"[['2:15', '2:15', '2:15'], ['pm', 'PM', ''], ['-', '-', ''], ['8:30', '8:35', 'PM-8:35'], ['am', 'AM', 'AM']]",1.8,2:15 pm - 8:30 AM,2:15 pm - 8:30 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_053.jpg,
59968596,"[['1:00', '1:00', '1pm'], ['pm', 'PM', 'to'], ['-', '-', ''], ['9:30', '9:30', '930'], ['am', 'AM', 'am']]",1.8,1:00 pm - 9:30 am,1:00 pm - 9:30 am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansBig_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansBig_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansBig_FISHc_020.jpg,
59968801,"[['', '11', '11', '11'], ['', 'a.m.', 'AM', ''], ['', '-', '-', ''], ['11am-8:30am', '8:30', '8:30', ''], ['', 'a.m.', 'AM', '']]",1.8,11 a.m. - 8:30 a.m.,11 a.m. - 8:30 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_080.jpg,
