subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back
58753536,"[['18""', '18""-48""', '18""-48""', ""18''-""], ['-', '', '', ''], ['48""', '', '', ""48''""]]",1.333333333,"18""-48"" - 48""",18-48 inches,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_141.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_142.jpeg
58753537,"[['13-48""', '18”', '18""-48""', '18""'], ['', '-', '', 'to'], ['', '48”', '', '48""']]",1,"13-48"" - 48”",18-48 inches,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_143.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_144.jpeg
58753539,"[['1', ""1-12'"", '1-12', ""1-12'""], ['-', '', 'ft', ''], [""12'"", '', '', '']]",1.333333333,1-12' - 12',1-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_162.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_163.jpeg
58753541,"[['18', '18""', '18""-48""'], ['inch', '', ''], ['-', '-', ''], ['48', '48""', ''], ['inch', '', '']]",1.2,18 inch - 48 inch,18-49 inches,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_147.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_148.jpeg
58753542,"[[""1-8'"", '1-8’', '1-8'], ['', '', 'ft']]",1,1-8' ft,1-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_160.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_161.jpeg
58753543,"[['1', ""1-6'"", ""1-6'"", '1-6'], ['-', '', '', 'ft'], [""6'"", '', '', '']]",1.333333333,1-6' - 6',1-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_157.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_159.jpeg
58753563,"[[""1-5'"", ""1-5'"", '1-5', '1'], ['', '', 'ft', '-'], ['', '', '', ""5'""]]",1.333333333,1-5' ft 5',1-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_82.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ottawa_Macatawa_FISHc_83.jpeg
58753568,"[['', '0', ''], ['', '-', ''], [""0-6'"", ""6'"", ""0-6'""]]",1.333333333,0 - 0-6',0-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122639219_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122639219_0002.jpg
58753572,"[['2', ''], ['-', ''], [""8'"", ""2-8'""]]",1,2 - 8',2-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122930340_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Roscommon_Houghton_FISHc_20191211122930340_0002.jpg
58753657,"[[""0-4'"", '0-4ft', '0', '0-4'], ['', '', '-', ''], ['', '', '4', ''], ['', '', 'ft.', 'ft.']]",1.25,0-4' - 4 ft.,0-4 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1952_FISHc_023_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1952_FISHc_023_02.jpg
58753660,"[[""5-10'"", ""5-10'"", '8', '5-10'], ['', '', '-', 'ft'], ['', '', ""10'"", '']]",1.333333333,5-10' - 10',5-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_003_02.jpg
58753664,"[['4', ""4-15'"", '4-15""', ""4-15'""], ['-', '', '', ''], [""15'"", '', '', '']]",1.333333333,4-15' - 15',4-15 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1962_FISHc_006_02.jpg
58753769,"[[""4'-6'"", '4’-6’', ""4'-6'"", '4'], ['', '', '', 'ft.'], ['', '', '', '-'], ['', '', '', '6'], ['', '', '', 'ft.']]",1.2,4'-6' ft. - 6 ft.,4-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_003_02.jpg
58753770,"[[""4'"", ""4'-8'"", ""4'-8'."", ""4'-8'""], ['-', '', '', ''], [""8'"", '', '', '']]",1.333333333,4'-8' - 8',4-8 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_006_02.jpg
58753772,"[[""5'-9'"", '5', ""5'"", ""5-9'""], ['', 'ft', '', ''], ['', '-', ""-9'"", ''], ['', '9', '', ''], ['', 'ft', '', '']]",1,5'-9' ft - 9 ft,5-9 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1946_FISHc_007_02.jpg
58753781,"[[""2'"", '2', '2’-5’', ""2-5'""], ['', 'ft', '', ''], ['-', '-', '', ''], [""5'"", '5', '', ''], ['', 'ft', '', '']]",1.2,2' ft - 5' ft,2-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1947_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1947_FISHc_004_02.jpg
58753783,"[[""2'-5'"", ""2-5'"", ""2'""], ['', '', '-'], ['', '', ""5'""]]",1,2'-5' - 5',2-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1947_FISHc_010_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Green_81-46_1947_FISHc_010_02.jpg
